ccle_name,canonical_ccle_name,broad_id
SLVL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SLVL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002062
HDMAR2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HDMAR2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002063
HTMM_SKIN,HTMM_SKIN,ACH-002064
HSPSS_CENTRAL_NERVOUS_SYSTEM,HSPSS_CENTRAL_NERVOUS_SYSTEM,ACH-002065
HSSCH2_CENTRAL_NERVOUS_SYSTEM,HSSCH2_CENTRAL_NERVOUS_SYSTEM,ACH-002066
NOS1_BONE,NOS1_BONE,ACH-002067
NOS2_BONE,NOS2_BONE,ACH-002068
HSOS1_BONE,HSOS1_BONE,ACH-002069
HKBMM_CENTRAL_NERVOUS_SYSTEM,HKBMM_CENTRAL_NERVOUS_SYSTEM,ACH-002070
FURPNT1_CENTRAL_NERVOUS_SYSTEM,FURPNT1_CENTRAL_NERVOUS_SYSTEM,ACH-002071
FURPNT2_CENTRAL_NERVOUS_SYSTEM,FURPNT2_CENTRAL_NERVOUS_SYSTEM,ACH-002072
LU24_LUNG,LU24_LUNG,ACH-002073
LU143_LUNG,LU143_LUNG,ACH-002074
LU138_LUNG,LU138_LUNG,ACH-002075
T3M12_LUNG,T3M12_LUNG,ACH-002076
LU165_LUNG,LU165_LUNG,ACH-002077
LU141_LUNG,LU141_LUNG,ACH-002078
HSNB_AUTONOMIC_GANGLIA,HSNB_AUTONOMIC_GANGLIA,ACH-002079
TN2_AUTONOMIC_GANGLIA,TN2_AUTONOMIC_GANGLIA,ACH-002080
KPNNS_AUTONOMIC_GANGLIA,KPNNS_AUTONOMIC_GANGLIA,ACH-002081
NB16_AUTONOMIC_GANGLIA,NB16_AUTONOMIC_GANGLIA,ACH-002082
NB69_AUTONOMIC_GANGLIA,NB69_AUTONOMIC_GANGLIA,ACH-002083
MMAC_SKIN,MMAC_SKIN,ACH-002084
HSSYII_LUNG,HSSYII_LUNG,ACH-002085
TGBC50TKB_LIVER,TGBC50TKB_LIVER,ACH-002086
LAN5_AUTONOMIC_GANGLIA,LAN5_AUTONOMIC_GANGLIA,ACH-002087
A129L_LUNG,A129L_LUNG,ACH-002088
201T_LUNG,201T_LUNG,ACH-002089
BB65RCC_KIDNEY,BB65RCC_KIDNEY,ACH-002090
CAL39_CERVIX,CAL39_VULVA,ACH-002091
CAL39_VULVA,CAL39_VULVA,ACH-002091
CHSA0011_BONE,CHSA0011_BONE,ACH-002092
CHSA0108_BONE,CHSA0108_BONE,ACH-002093
CHSA8926_BONE,CHSA8926_BONE,ACH-002094
CORL303_LUNG,CORL303_LUNG,ACH-002095
CP50MELB_SKIN,CP50MELB_SKIN,ACH-002096
CP66MEL_SKIN,CP66MEL_SKIN,ACH-002097
CP67MEL_SKIN,CP67MEL_SKIN,ACH-002098
CS1_BONE,CS1_BONE,ACH-002099
DJM1_SKIN,DJM1_SKIN,ACH-002100
EMCBAC1_LUNG,EMCBAC1_LUNG,ACH-002101
EMCBAC2_LUNG,EMCBAC2_LUNG,ACH-002102
ES1_BONE,ES1_BONE,ACH-002103
ES3_BONE,ES3_BONE,ACH-002104
ES4_BONE,ES4_BONE,ACH-002105
ES5_BONE,ES5_BONE,ACH-002106
ES6_BONE,ES6_BONE,ACH-002107
ES7_BONE,ES7_BONE,ACH-002108
ES8_BONE,ES8_BONE,ACH-002109
EW1_BONE,EW1_BONE,ACH-002110
EW11_BONE,EW11_BONE,ACH-002111
EW12_BONE,EW12_BONE,ACH-002112
EW13_BONE,EW13_BONE,ACH-002113
EW16_BONE,EW16_BONE,ACH-002114
EW18_BONE,EW18_BONE,ACH-002115
EW22_BONE,EW22_BONE,ACH-002116
EW24_BONE,EW24_BONE,ACH-002117
EW3_BONE,EW3_BONE,ACH-002118
EW7_BONE,EW7_BONE,ACH-002119
GAK_SKIN,GAK_SKIN,ACH-002120
GMEL_SKIN,GMEL_SKIN,ACH-002121
GT3TKB_STOMACH,GT3TKB_STOMACH,ACH-002122
H2369_LUNG,H2369_PLEURA,ACH-002123
H2369_PLEURA,H2369_PLEURA,ACH-002123
H2373_LUNG,NCIH2373_PLEURA,ACH-002124
NCIH2373_PLEURA,NCIH2373_PLEURA,ACH-002124
NCIH2461_PLEURA,NCIH2461_PLEURA,ACH-002125
H2461_LUNG,NCIH2461_PLEURA,ACH-002125
H2591_LUNG,NCIH2591_PLEURA,ACH-002126
NCIH2591_PLEURA,NCIH2591_PLEURA,ACH-002126
H2595_LUNG,NCIH2595_PLEURA,ACH-002127
NCIH2595_PLEURA,NCIH2595_PLEURA,ACH-002127
NCIH2722_PLEURA,NCIH2722_PLEURA,ACH-002128
H2722_LUNG,NCIH2722_PLEURA,ACH-002128
NCIH2731_PLEURA,NCIH2731_PLEURA,ACH-002129
H2731_LUNG,NCIH2731_PLEURA,ACH-002129
H2795_LUNG,NCIH2795_PLEURA,ACH-002130
NCIH2795_PLEURA,NCIH2795_PLEURA,ACH-002130
NCIH2803_PLEURA,NCIH2803_PLEURA,ACH-002131
H2803_LUNG,NCIH2803_PLEURA,ACH-002131
NCIH2804_PLEURA,NCIH2804_PLEURA,ACH-002132
H2804_LUNG,NCIH2804_PLEURA,ACH-002132
H2810_LUNG,NCIH2810_PLEURA,ACH-002133
NCIH2810_PLEURA,NCIH2810_PLEURA,ACH-002133
H2818_LUNG,NCIH2818_PLEURA,ACH-002134
NCIH2818_PLEURA,NCIH2818_PLEURA,ACH-002134
H2869_LUNG,NCIH2869_PLEURA,ACH-002135
NCIH2869_PLEURA,NCIH2869_PLEURA,ACH-002135
H290_LUNG,H290_PLEURA,ACH-002136
H290_PLEURA,H290_PLEURA,ACH-002136
[MERGED_TO_ACH-000109]H3255_LUNG,[MERGED_TO_ACH-000109]H3255_LUNG,ACH-002137
H513_LUNG,H513_LUNG,ACH-002138
HA7RCC_KIDNEY,HA7RCC_KIDNEY,ACH-002139
HEY_OVARY,HEY_OVARY,ACH-002140
HSC39_STOMACH,HSC39_STOMACH,ACH-002141
HUO3N1_BONE,HUO3N1_BONE,ACH-002142
ISTMEL1_SKIN,ISTMEL1_SKIN,ACH-002143
ISTSL1_LUNG,ISTSL1_LUNG,ACH-002144
ISTSL2_LUNG,ISTSL2_LUNG,ACH-002145
JHOS3_OVARY,JHOS3_OVARY,ACH-002146
K2_SKIN,K2_SKIN,ACH-002147
K5_THYROID,K5_THYROID,ACH-002148
KGN_OVARY,KGN_OVARY,ACH-002149
LB1047RCC_KIDNEY,LB1047RCC_KIDNEY,ACH-002150
LB2241RCC_KIDNEY,LB2241RCC_KIDNEY,ACH-002151
LB2518MEL_SKIN,LB2518MEL_SKIN,ACH-002152
LB373MELD_SKIN,LB373MELD_SKIN,ACH-002153
LB647SCLC_LUNG,LB647SCLC_LUNG,ACH-002154
LB996RCC_KIDNEY,LB996RCC_KIDNEY,ACH-002155
LC1SQ_LUNG,LC1SQ_LUNG,ACH-002156
LC2AD_LUNG,LC2AD_LUNG,ACH-002157
LU99A_LUNG,LU99A_LUNG,ACH-002158
M14_SKIN,M14_SKIN,ACH-002159
MCIXC_BONE,MCIXC_BONE,ACH-002160
MCIXC_AUTONOMIC_GANGLIA,MCIXC_BONE,ACH-002160
MKN28_STOMACH,MKN28_STOMACH,ACH-002161
MMACSF_SKIN,MMACSF_SKIN,ACH-002162
MRKNU1_BREAST,MRKNU1_BREAST,ACH-002163
MZ1PC_PANCREAS,MZ1PC_PANCREAS,ACH-002164
MZ2MEL_SKIN,MZ2MEL_SKIN,ACH-002165
MZ7MEL_SKIN,MZ7MEL_SKIN,ACH-002166
NCC010_KIDNEY,NCC010_KIDNEY,ACH-002167
NCC021_KIDNEY,NCC021_KIDNEY,ACH-002168
NCIH1304_LUNG,NCIH1304_LUNG,ACH-002169
NCIH1688_LUNG,NCIH1688_LUNG,ACH-002170
NCIH250_LUNG,NCIH250_LUNG,ACH-002171
NCIH322M_LUNG,NCIH322M_LUNG,ACH-002172
NCIH378_LUNG,NCIH378_LUNG,ACH-002173
NCIH720_LUNG,NCIH720_LUNG,ACH-002174
NCIH740_LUNG,NCIH740_LUNG,ACH-002175
NCIH748_LUNG,NCIH748_LUNG,ACH-002176
NCIH835_LUNG,NCIH835_LUNG,ACH-002177
NY_BONE,NY_BONE,ACH-002178
OCUBM_BREAST,OCUBM_BREAST,ACH-002179
OMC1_CERVIX,OMC1_CERVIX,ACH-002180
OVCA420_OVARY,OVCA420_OVARY,ACH-002181
OVCA433_OVARY,OVCA433_OVARY,ACH-002182
OVMIU_OVARY,OVMIU_OVARY,ACH-002183
PC3JPC3_LUNG,PC3JPC3_LUNG,ACH-002184
PL18_PANCREAS,PL18_PANCREAS,ACH-002185
PL4_PANCREAS,PL4_PANCREAS,ACH-002186
RCCAB_KIDNEY,RCCAB_KIDNEY,ACH-002187
RCCER_KIDNEY,RCCER_KIDNEY,ACH-002188
RCCFG2_KIDNEY,RCCFG2_KIDNEY,ACH-002189
RCCJF_KIDNEY,RCCJF_KIDNEY,ACH-002190
RCCJW_KIDNEY,RCCJW_KIDNEY,ACH-002191
RCCMF_KIDNEY,RCCMF_KIDNEY,ACH-002192
RERFLCFM_LUNG,RERFLCFM_LUNG,ACH-002193
RH1_BONE,RH1_BONE,ACH-002194
RH1_SOFT_TISSUE,RH1_BONE,ACH-002194
RXF393_KIDNEY,RXF393_KIDNEY,ACH-002195
SBC1_LUNG,SBC1_LUNG,ACH-002196
SBC3_LUNG,SBC3_LUNG,ACH-002197
SCH_STOMACH,SCH_STOMACH,ACH-002198
SN12C_KIDNEY,SN12C_KIDNEY,ACH-002199
SW962_VULVA,SW962_VULVA,ACH-002200
TCYIK_CERVIX,TCYIK_CERVIX,ACH-002201
TMK1_STOMACH,TMK1_STOMACH,ACH-002202
[MERGED_TO_ACH-000428]UO31_KIDNEY,[MERGED_TO_ACH-000428]UO31_KIDNEY,ACH-002203
U031_KIDNEY,[MERGED_TO_ACH-000428]UO31_KIDNEY,ACH-002203
UCH2_BONE,UCH2_BONE,ACH-002204
UCH2_CHORDOMA,UCH2_BONE,ACH-002204
WM1552C_SKIN,WM1552C_SKIN,ACH-002205
WM278_SKIN,WM278_SKIN,ACH-002206
WM35_SKIN,WM35_SKIN,ACH-002207
YMB1E_BREAST,YMB1E_BREAST,ACH-002208
ALLPO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ALLPO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002209
ARH77_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ARH77_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002210
BALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002211
BB30HNC_UPPER_AERODIGESTIVE_TRACT,BB30HNC_UPPER_AERODIGESTIVE_TRACT,ACH-002212
BB30HNC_HEAD_AND_NECK,BB30HNC_UPPER_AERODIGESTIVE_TRACT,ACH-002212
BB49HNC_HEAD_AND_NECK,BB49HNC_UPPER_AERODIGESTIVE_TRACT,ACH-002213
BB49HNC_UPPER_AERODIGESTIVE_TRACT,BB49HNC_UPPER_AERODIGESTIVE_TRACT,ACH-002213
BC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002214
BC3_PLEURA,BC3_PLEURA,ACH-002215
BE13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BE13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002216
BE2M17_AUTONOMIC_GANGLIA,BE2M17_AUTONOMIC_GANGLIA,ACH-002217
BE2M17_NERVOUS_SYSTEM,BE2M17_AUTONOMIC_GANGLIA,ACH-002217
CESS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CESS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002218
COLO320HSR_LARGE_INTESTINE,COLO320HSR_LARGE_INTESTINE,ACH-002219
CROAP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CROAP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002220
CTB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CTB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002221
CTV1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CTV1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002222
D245MG_CENTRAL_NERVOUS_SYSTEM,D245MG_CENTRAL_NERVOUS_SYSTEM,ACH-002223
D245MG_NERVOUS_SYSTEM,D245MG_CENTRAL_NERVOUS_SYSTEM,ACH-002223
D247MG_NERVOUS_SYSTEM,D247MG_CENTRAL_NERVOUS_SYSTEM,ACH-002224
D247MG_CENTRAL_NERVOUS_SYSTEM,D247MG_CENTRAL_NERVOUS_SYSTEM,ACH-002224
D263MG_NERVOUS_SYSTEM,D263MG_CENTRAL_NERVOUS_SYSTEM,ACH-002225
D263MG_CENTRAL_NERVOUS_SYSTEM,D263MG_CENTRAL_NERVOUS_SYSTEM,ACH-002225
D336MG_CENTRAL_NERVOUS_SYSTEM,D336MG_CENTRAL_NERVOUS_SYSTEM,ACH-002226
D336MG_NERVOUS_SYSTEM,D336MG_CENTRAL_NERVOUS_SYSTEM,ACH-002226
D392MG_CENTRAL_NERVOUS_SYSTEM,D392MG_CENTRAL_NERVOUS_SYSTEM,ACH-002227
D392MG_NERVOUS_SYSTEM,D392MG_CENTRAL_NERVOUS_SYSTEM,ACH-002227
D423MG_NERVOUS_SYSTEM,D423MG_CENTRAL_NERVOUS_SYSTEM,ACH-002228
D423MG_CENTRAL_NERVOUS_SYSTEM,D423MG_CENTRAL_NERVOUS_SYSTEM,ACH-002228
D502MG_NERVOUS_SYSTEM,D502MG_CENTRAL_NERVOUS_SYSTEM,ACH-002229
D502MG_CENTRAL_NERVOUS_SYSTEM,D502MG_CENTRAL_NERVOUS_SYSTEM,ACH-002229
D542MG_CENTRAL_NERVOUS_SYSTEM,D542MG_CENTRAL_NERVOUS_SYSTEM,ACH-002230
D542MG_NERVOUS_SYSTEM,D542MG_CENTRAL_NERVOUS_SYSTEM,ACH-002230
D566MG_NERVOUS_SYSTEM,D566MG_CENTRAL_NERVOUS_SYSTEM,ACH-002231
D566MG_CENTRAL_NERVOUS_SYSTEM,D566MG_CENTRAL_NERVOUS_SYSTEM,ACH-002231
DG75_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,DG75_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002232
DIFI_LARGE_INTESTINE,DIFI_LARGE_INTESTINE,ACH-002233
DOK_UPPER_AERODIGESTIVE_TRACT,DOK_UPPER_AERODIGESTIVE_TRACT,ACH-002234
DOK_HEAD_AND_NECK,DOK_UPPER_AERODIGESTIVE_TRACT,ACH-002234
DSH1_URINARY_TRACT,DSH1_URINARY_TRACT,ACH-002235
DSH1_BLADDER,DSH1_URINARY_TRACT,ACH-002235
EB3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EB3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002236
ETK1_BILIARY_TRACT,ETK1_BILIARY_TRACT,ACH-002237
GRST_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,GRST_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002238
H3118_HEAD_AND_NECK,H3118_UPPER_AERODIGESTIVE_TRACT,ACH-002239
H3118_UPPER_AERODIGESTIVE_TRACT,H3118_UPPER_AERODIGESTIVE_TRACT,ACH-002239
H9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,H9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002240
HAL01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HAL01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002241
HC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002242
HCE4_ESOPHAGUS,HCE4_OESOPHAGUS,ACH-002243
HCE4_OESOPHAGUS,HCE4_OESOPHAGUS,ACH-002243
HO1N1_UPPER_AERODIGESTIVE_TRACT,HO1N1_UPPER_AERODIGESTIVE_TRACT,ACH-002244
HO1N1_HEAD_AND_NECK,HO1N1_UPPER_AERODIGESTIVE_TRACT,ACH-002244
HS445_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HS445_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002245
HS633T_SOFT_TISSUE,HS633T_SOFT_TISSUE,ACH-002246
IM9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,IM9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002247
IMR5_AUTONOMIC_GANGLIA,IMR5_AUTONOMIC_GANGLIA,ACH-002248
IMR5_NERVOUS_SYSTEM,IMR5_AUTONOMIC_GANGLIA,ACH-002248
JHU011_HEAD_AND_NECK,JHU011_UPPER_AERODIGESTIVE_TRACT,ACH-002249
JHU011_UPPER_AERODIGESTIVE_TRACT,JHU011_UPPER_AERODIGESTIVE_TRACT,ACH-002249
JHU022_HEAD_AND_NECK,JHU022_UPPER_AERODIGESTIVE_TRACT,ACH-002250
JHU022_UPPER_AERODIGESTIVE_TRACT,JHU022_UPPER_AERODIGESTIVE_TRACT,ACH-002250
JHU029_UPPER_AERODIGESTIVE_TRACT,JHU029_UPPER_AERODIGESTIVE_TRACT,ACH-002251
JHU029_HEAD_AND_NECK,JHU029_UPPER_AERODIGESTIVE_TRACT,ACH-002251
JIYOYEP2003_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,JIYOYEP2003_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002252
JSC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,JSC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002253
KARPAS1106P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KARPAS1106P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002254
KARPAS231_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KARPAS231_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002255
KARPAS45_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KARPAS45_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002256
KINGS1_CENTRAL_NERVOUS_SYSTEM,KINGS1_CENTRAL_NERVOUS_SYSTEM,ACH-002257
KINGS1_NERVOUS_SYSTEM,KINGS1_CENTRAL_NERVOUS_SYSTEM,ACH-002257
KMOE2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KMOE2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002258
KNS81FD_NERVOUS_SYSTEM,KNS81FD_CENTRAL_NERVOUS_SYSTEM,ACH-002259
KNS81FD_CENTRAL_NERVOUS_SYSTEM,KNS81FD_CENTRAL_NERVOUS_SYSTEM,ACH-002259
KOSC2_HEAD_AND_NECK,KOSC2_UPPER_AERODIGESTIVE_TRACT,ACH-002260
KOSC2_UPPER_AERODIGESTIVE_TRACT,KOSC2_UPPER_AERODIGESTIVE_TRACT,ACH-002260
KPNYS_NERVOUS_SYSTEM,KPNYS_AUTONOMIC_GANGLIA,ACH-002261
KPNYS_AUTONOMIC_GANGLIA,KPNYS_AUTONOMIC_GANGLIA,ACH-002261
KY821_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KY821_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002262
KYSE220_OESOPHAGUS,KYSE220_OESOPHAGUS,ACH-002263
KYSE220_ESOPHAGUS,KYSE220_OESOPHAGUS,ACH-002263
KYSE50_OESOPHAGUS,KYSE50_OESOPHAGUS,ACH-002264
KYSE50_ESOPHAGUS,KYSE50_OESOPHAGUS,ACH-002264
LB771HNC_HEAD_AND_NECK,LB771HNC_UPPER_AERODIGESTIVE_TRACT,ACH-002265
LB771HNC_UPPER_AERODIGESTIVE_TRACT,LB771HNC_UPPER_AERODIGESTIVE_TRACT,ACH-002265
LB831BLC_BLADDER,LB831BLC_URINARY_TRACT,ACH-002266
LB831BLC_URINARY_TRACT,LB831BLC_URINARY_TRACT,ACH-002266
LC41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LC41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002267
LN405_NERVOUS_SYSTEM,LN405_CENTRAL_NERVOUS_SYSTEM,ACH-002268
LN405_CENTRAL_NERVOUS_SYSTEM,LN405_CENTRAL_NERVOUS_SYSTEM,ACH-002268
LNZTA3WT4_CENTRAL_NERVOUS_SYSTEM,LNZTA3WT4_CENTRAL_NERVOUS_SYSTEM,ACH-002269
LNZTA3WT4_NERVOUS_SYSTEM,LNZTA3WT4_CENTRAL_NERVOUS_SYSTEM,ACH-002269
MCCAR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MCCAR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002270
MFHINO_SOFT_TISSUE,MFHINO_SOFT_TISSUE,ACH-002271
MHHPREB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MHHPREB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002272
ML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002273
MLMA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MLMA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002274
MN60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MN60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002275
MYM12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MYM12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002276
NBTU110_NERVOUS_SYSTEM,NBTU110_AUTONOMIC_GANGLIA,ACH-002277
NBTU110_AUTONOMIC_GANGLIA,NBTU110_AUTONOMIC_GANGLIA,ACH-002277
NB10_AUTONOMIC_GANGLIA,NB10_AUTONOMIC_GANGLIA,ACH-002278
NB10_NERVOUS_SYSTEM,NB10_AUTONOMIC_GANGLIA,ACH-002278
NB12_AUTONOMIC_GANGLIA,NB12_AUTONOMIC_GANGLIA,ACH-002279
NB12_NERVOUS_SYSTEM,NB12_AUTONOMIC_GANGLIA,ACH-002279
NB13_NERVOUS_SYSTEM,NB13_AUTONOMIC_GANGLIA,ACH-002280
NB13_AUTONOMIC_GANGLIA,NB13_AUTONOMIC_GANGLIA,ACH-002280
NB14_NERVOUS_SYSTEM,NB14_AUTONOMIC_GANGLIA,ACH-002281
NB14_AUTONOMIC_GANGLIA,NB14_AUTONOMIC_GANGLIA,ACH-002281
NB17_NERVOUS_SYSTEM,NB17_AUTONOMIC_GANGLIA,ACH-002282
NB17_AUTONOMIC_GANGLIA,NB17_AUTONOMIC_GANGLIA,ACH-002282
NB5_AUTONOMIC_GANGLIA,NB5_AUTONOMIC_GANGLIA,ACH-002283
NB5_NERVOUS_SYSTEM,NB5_AUTONOMIC_GANGLIA,ACH-002283
NB6_AUTONOMIC_GANGLIA,NB6_AUTONOMIC_GANGLIA,ACH-002284
NB6_NERVOUS_SYSTEM,NB6_AUTONOMIC_GANGLIA,ACH-002284
NB7_AUTONOMIC_GANGLIA,NB7_AUTONOMIC_GANGLIA,ACH-002285
NB7_NERVOUS_SYSTEM,NB7_AUTONOMIC_GANGLIA,ACH-002285
NCIH128_LUNG,NCIH128_LUNG,ACH-002286
NCIH630_LARGE_INTESTINE,NCIH630_LARGE_INTESTINE,ACH-002287
NEC8_TESTIS,NEC8_TESTIS,ACH-002288
NK92MI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NK92MI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002289
NKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002290
NTERA2CLD1_TESTIS,NTERA2CLD1_TESTIS,ACH-002291
OACP4C_OESOPHAGUS,OACP4C_OESOPHAGUS,ACH-002292
OACP4C_ESOPHAGUS,OACP4C_OESOPHAGUS,ACH-002292
P32ISH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P32ISH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002293
PCI15A_UPPER_AERODIGESTIVE_TRACT,PCI15A_UPPER_AERODIGESTIVE_TRACT,ACH-002294
PCI15A_HEAD_AND_NECK,PCI15A_UPPER_AERODIGESTIVE_TRACT,ACH-002294
PCI30_HEAD_AND_NECK,PCI30_UPPER_AERODIGESTIVE_TRACT,ACH-002295
PCI30_UPPER_AERODIGESTIVE_TRACT,PCI30_UPPER_AERODIGESTIVE_TRACT,ACH-002295
PCI38_UPPER_AERODIGESTIVE_TRACT,PCI38_UPPER_AERODIGESTIVE_TRACT,ACH-002296
PCI38_HEAD_AND_NECK,PCI38_UPPER_AERODIGESTIVE_TRACT,ACH-002296
PCI4B_UPPER_AERODIGESTIVE_TRACT,PCI4B_UPPER_AERODIGESTIVE_TRACT,ACH-002297
PCI4B_HEAD_AND_NECK,PCI4B_UPPER_AERODIGESTIVE_TRACT,ACH-002297
PCI6A_HEAD_AND_NECK,PCI6A_UPPER_AERODIGESTIVE_TRACT,ACH-002298
PCI6A_UPPER_AERODIGESTIVE_TRACT,PCI6A_UPPER_AERODIGESTIVE_TRACT,ACH-002298
QIMRWIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,QIMRWIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002299
RAMOS2G64C10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,RAMOS2G64C10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002300
RF48_STOMACH,RF48_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002301
RF48_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,RF48_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002301
RPMI8866_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,RPMI8866_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002302
SCI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,[MERGED_TO_ACH-002392]SC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002303
[MERGED_TO_ACH-002392]SC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,[MERGED_TO_ACH-002392]SC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002303
SKMG1_NERVOUS_SYSTEM,SKMG1_CENTRAL_NERVOUS_SYSTEM,ACH-002304
SKMG1_CENTRAL_NERVOUS_SYSTEM,SKMG1_CENTRAL_NERVOUS_SYSTEM,ACH-002304
SKN3_HEAD_AND_NECK,SKN3_UPPER_AERODIGESTIVE_TRACT,ACH-002305
SKN3_UPPER_AERODIGESTIVE_TRACT,SKN3_UPPER_AERODIGESTIVE_TRACT,ACH-002305
STS0421_SOFT_TISSUE,STS0421_SOFT_TISSUE,ACH-002306
SUDHL16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SUDHL16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002307
SUPB8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SUPB8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002308
